TransactionID,CustomerID,ProductID,PurchaseDate,Quantity,UnitPrice,TotalAmount,StoreLocation,PaymentType,PurchaseDateRaw,ProductName,Category,Department,CustomerSegment,AgeGroup,LoyaltyTier,Region,BasketItemCount,BasketValue,BasketSizeSegment
T00298,C036,P035,2025-12-29,3,2.1,6.3,Westgate,Card,2025-12-29,Sugar,Pantry,Grocery,Premium Shopper,41-60,Bronze,North,5,39.8,Large
T00255,C032,P007,2025-11-15,1,1.5,1.5,Downtown,Card,2025-11-15,Avocado,Produce,Fresh Food,Family,41-60,Not Enrolled,Central,3,22.2,Small
T00107,C032,P030,2025-05-15,2,2.3,4.6,Hilltop,Cash,2025-05-15,Pretzels,Snacks,Grocery,Family,41-60,Not Enrolled,Central,3,16.3,Small
T00201,C022,P004,2025-09-01,1,1.4,1.4,Eastpark,Card,2025-09-01,Lettuce,Produce,Fresh Food,Student,18-25,Not Enrolled,North,4,21.6,Large
T00015,C048,P035,2025-01-24,4,2.1,8.4,Riverside,Card,2025-01-24,Sugar,Pantry,Grocery,Student,18-25,Bronze,South,5,28.7,Large
T00042,C016,P008,2025-03-26,4,2.1,8.4,Riverside,Card,2025-03-26,Whole Milk,Dairy,Fresh Food,Young Singles,26-40,Bronze,Central,3,13.5,Small
T00052,C038,P027,2025-03-02,1,1.3,1.3,Hilltop,Mobile,2025-03-02,Chocolate Bar,Snacks,Grocery,Student,18-25,Bronze,North,2,10.9,Small
T00276,C007,P011,2025-12-06,1,3.8,3.8,Riverside,Cash,12/06/2025,Butter,Dairy,Fresh Food,Family,41-60,Silver,Central,5,66.2,Large
T00059,C015,P018,2025-04-28,1,7.2,7.2,Hilltop,Mobile,04/28/2025,Ground Beef,Meat,Fresh Food,Premium Shopper,41-60,Not Enrolled,West,4,21.5,Large
T00174,C060,P042,2025-08-04,2,2.4,4.8,Riverside,Card,2025-08-04,Frozen Vegetables,Frozen,Grocery,Student,18-25,Silver,East,6,26.8,Large
T00194,C042,P009,2025-09-21,1,4.5,4.5,Downtown,Cash,2025-09-21,Cheddar Cheese,Dairy,Fresh Food,Student,18-25,Silver,East,5,27.4,Large
T00190,C060,P015,2025-08-11,1,2.8,2.8,Westgate,Mobile,08/11/2025,Bagels,Bakery,Fresh Food,Student,18-25,Silver,East,3,21.0,Small
T00082,C025,P003,2025-05-20,1,1.8,1.8,Riverside,Card,05/20/2025,Tomatoes,Produce,Fresh Food,Budget Shopper,26-40,Not Enrolled,Central,4,11.7,Large
T00306,C023,P019,2025-12-13,2,5.4,10.8,Riverside,Card,2025-12-13,Bacon,Meat,Fresh Food,Premium Shopper,41-60,Bronze,Central,4,36.4,Large
T00073,C041,P024,2025-04-23,1,3.6,3.6,Westgate,Card,2025-04-23,Tea Bags,Beverages,Grocery,Young Singles,26-40,Silver,North,6,28.9,Large
T00002,C041,P033,2025-01-23,1,4.2,4.2,Downtown,Card,23-01-2025,Rice,Pantry,Grocery,Young Singles,26-40,Silver,North,5,32.6,Large
T00184,C011,P047,2025-08-19,2,4.1,8.2,Hilltop,Card,08/19/2025,Trash Bags,Household,Non-Food,Senior,60+,Not Enrolled,East,5,20.96,Large
T00185,C042,P021,2025-08-24,1,3.4,3.4,Westgate,Card,2025-08-24,Orange Juice,Beverages,Grocery,Student,18-25,Silver,East,5,44.6,Large
T00135,C018,P039,2025-06-02,2,2.8,5.6,Westgate,Mobile,2025-06-02,Jam,Pantry,Grocery,Young Singles,26-40,Bronze,East,5,50.1,Large
T00125,C051,P020,2025-06-28,2,1.6,3.2,Downtown,Cash,2025-06-28,Cola,Beverages,Grocery,Young Singles,26-40,Bronze,West,3,6.4,Small
T00275,C035,P023,2025-11-28,1,8.9,8.9,Westgate,Cash,2025-11-28,Coffee Beans,Beverages,Grocery,Senior,60+,Not Enrolled,South,6,38.0,Large
T00148,C007,P021,2025-07-02,2,3.4,6.8,Westgate,Card,2025-07-02,Orange Juice,Beverages,Grocery,Family,41-60,Silver,Central,4,19.4,Large
T00256,C056,P023,2025-11-07,1,8.9,8.9,Westgate,Mobile,2025-11-07,Coffee Beans,Beverages,Grocery,Premium Shopper,41-60,Silver,South,5,41.7,Large
T00182,C042,P006,2025-08-22,2,0.85,1.7,Downtown,Card,2025-08-22,Carrots,Produce,Fresh Food,Student,18-25,Silver,East,6,21.6,Large
T00062,C059,P005,2025-04-23,2,0.9,1.8,Westgate,Card,2025-04-23,Onions,Produce,Fresh Food,Budget Shopper,26-40,Gold,Central,4,43.9,Large
T00071,C004,P049,2025-04-20,1,2.7,2.7,Downtown,Card,20-04-2025,Toothpaste,Personal Care,Non-Food,Young Singles,26-40,Bronze,North,4,22.6,Large
T00154,C021,P041,2025-07-10,2,4.6,9.2,Eastpark,Voucher,2025-07-10,Ice Cream,Frozen,Grocery,Family,41-60,Bronze,South,2,11.7,Small
T00287,C012,P028,2025-12-09,1,2.9,2.9,Eastpark,Card,2025-12-09,Cookies,Snacks,Grocery,Young Singles,26-40,Not Enrolled,North,6,21.3,Large
T00002,C041,P043,2025-01-23,2,3.0,6.0,Downtown,Card,23-01-2025,Frozen Fries,Frozen,Grocery,Young Singles,26-40,Silver,North,5,32.6,Large
T00246,C039,P046,2025-11-14,1,9.4,9.4,Eastpark,Card,11/14/2025,Laundry Detergent,Household,Non-Food,Budget Shopper,26-40,Bronze,West,5,44.0,Large
T00168,C056,P040,2025-08-15,2,5.2,10.4,Downtown,Mobile,2025-08-15,Frozen Pizza,Frozen,Grocery,Premium Shopper,41-60,Silver,South,5,53.1,Large
T00156,C055,P046,2025-07-27,1,9.4,9.4,Westgate,Mobile,2025-07-27,Laundry Detergent,Household,Non-Food,Student,18-25,Bronze,North,2,15.9,Small
T00155,C021,P022,2025-07-08,1,1.1,1.1,Westgate,Card,07/08/2025,Sparkling Water,Beverages,Grocery,Family,41-60,Bronze,South,4,22.3,Large
T00140,C034,P001,2025-07-02,2,0.59,1.18,Downtown,Mobile,2025-07-02,Bananas,Produce,Fresh Food,Budget Shopper,26-40,Gold,West,5,22.28,Large
T00004,C029,P006,2025-01-03,2,0.85,1.7,Eastpark,Card,2025-01-03,Carrots,Produce,Fresh Food,Premium Shopper,41-60,Silver,East,3,10.39,Small
T00075,C042,P029,2025-04-19,2,2.0,4.0,Eastpark,Card,19-04-2025,Popcorn,Snacks,Grocery,Student,18-25,Silver,East,2,6.7,Small
T00276,C007,P040,2025-12-06,1,5.2,5.2,Riverside,Cash,12/06/2025,Frozen Pizza,Frozen,Grocery,Family,41-60,Silver,Central,5,66.2,Large
T00191,C008,P017,2025-08-14,1,6.5,6.5,Eastpark,Card,08/14/2025,Chicken Breast,Meat,Fresh Food,Budget Shopper,26-40,Not Enrolled,Central,3,11.35,Small
T00002,C041,P005,2025-01-23,2,0.9,1.8,Downtown,Card,23-01-2025,Onions,Produce,Fresh Food,Young Singles,26-40,Silver,North,5,32.6,Large
T00294,C031,P017,2025-12-29,3,6.5,19.5,Eastpark,Card,12/29/2025,Chicken Breast,Meat,Fresh Food,Student,18-25,Bronze,East,3,21.85,Small
T00038,C010,P029,2025-03-27,2,2.0,4.0,Downtown,Card,03/27/2025,Popcorn,Snacks,Grocery,Family,41-60,Silver,East,4,19.1,Large
T00034,C018,P032,2025-02-05,1,2.7,2.7,Downtown,Voucher,2025-02-05,Pasta Sauce,Pantry,Grocery,Young Singles,26-40,Bronze,East,4,14.5,Large
T00051,C037,P035,2025-03-01,3,2.1,6.3,Downtown,Voucher,03/01/2025,Sugar,Pantry,Grocery,Young Singles,26-40,Not Enrolled,South,5,34.5,Large
T00193,C007,P050,2025-09-08,5,2.2,11.0,Westgate,Card,09/08/2025,Hand Soap,Personal Care,Non-Food,Family,41-60,Silver,Central,2,15.2,Small
T00085,C024,P007,2025-05-17,3,1.5,4.5,Riverside,Card,2025-05-17,Avocado,Produce,Fresh Food,Student,18-25,Not Enrolled,West,2,14.7,Small
T00136,C045,P021,2025-07-08,2,3.4,6.8,Eastpark,Mobile,2025-07-08,Orange Juice,Beverages,Grocery,Student,18-25,Silver,East,2,9.0,Small
T00255,C032,P011,2025-11-15,5,3.8,19.0,Downtown,Card,2025-11-15,Butter,Dairy,Fresh Food,Family,41-60,Not Enrolled,Central,3,22.2,Small
T00221,C056,P004,2025-10-11,3,1.4,4.2,Hilltop,Card,10/11/2025,Lettuce,Produce,Fresh Food,Premium Shopper,41-60,Silver,South,5,21.9,Large
T00092,C026,P008,2025-05-29,2,2.1,4.2,Westgate,Mobile,2025-05-29,Whole Milk,Dairy,Fresh Food,Family,41-60,Silver,North,6,25.65,Large
T00092,C026,P034,2025-05-29,2,3.9,7.8,Westgate,Mobile,2025-05-29,Cereal,Pantry,Grocery,Family,41-60,Silver,North,6,25.65,Large
T00128,C047,P025,2025-06-21,2,2.2,4.4,Westgate,Card,06/21/2025,Energy Drink,Beverages,Grocery,Young Singles,26-40,Silver,East,3,8.45,Small
T00014,C003,P028,2025-01-09,1,2.9,2.9,Downtown,Cash,2025-01-09,Cookies,Snacks,Grocery,Student,18-25,Silver,Central,4,16.2,Large
T00266,C012,P031,2025-11-06,1,1.5,1.5,Eastpark,Voucher,2025-11-06,Pasta,Pantry,Grocery,Young Singles,26-40,Not Enrolled,North,6,43.9,Large
T00233,C017,P004,2025-10-29,3,1.4,4.2,Riverside,Cash,29-10-2025,Lettuce,Produce,Fresh Food,Senior,60+,Bronze,North,2,8.7,Small
T00266,C012,P048,2025-11-06,5,4.8,24.0,Eastpark,Voucher,2025-11-06,Shampoo,Personal Care,Non-Food,Young Singles,26-40,Not Enrolled,North,6,43.9,Large
T00041,C026,P030,2025-03-25,1,2.3,2.3,Eastpark,Mobile,2025-03-25,Pretzels,Snacks,Grocery,Family,41-60,Silver,North,5,17.7,Large
T00046,C003,P029,2025-03-16,2,2.0,4.0,Riverside,Cash,2025-03-16,Popcorn,Snacks,Grocery,Student,18-25,Silver,Central,5,21.27,Large
T00042,C016,P015,2025-03-26,1,2.8,2.8,Riverside,Card,2025-03-26,Bagels,Bakery,Fresh Food,Young Singles,26-40,Bronze,Central,3,13.5,Small
T00203,C037,P039,2025-09-23,4,2.8,11.2,Westgate,Mobile,09/23/2025,Jam,Pantry,Grocery,Young Singles,26-40,Not Enrolled,South,3,25.0,Small
T00176,C024,P044,2025-08-11,1,5.5,5.5,Hilltop,Card,08/11/2025,Paper Towels,Household,Non-Food,Student,18-25,Not Enrolled,West,4,24.9,Large
T00101,C060,P018,2025-05-11,2,7.2,14.4,Riverside,Card,11-05-2025,Ground Beef,Meat,Fresh Food,Student,18-25,Silver,East,5,38.45,Large
T00048,C056,P023,2025-03-23,1,8.9,8.9,Downtown,Card,2025-03-23,Coffee Beans,Beverages,Grocery,Premium Shopper,41-60,Silver,South,6,35.9,Large
T00233,C017,P007,2025-10-29,3,1.5,4.5,Riverside,Cash,29-10-2025,Avocado,Produce,Fresh Food,Senior,60+,Bronze,North,2,8.7,Small
T00012,C036,P040,2025-01-25,1,5.2,5.2,Westgate,Voucher,01/25/2025,Frozen Pizza,Frozen,Grocery,Premium Shopper,41-60,Bronze,North,6,49.0,Large
T00287,C012,P035,2025-12-09,3,2.1,6.3,Eastpark,Card,2025-12-09,Sugar,Pantry,Grocery,Young Singles,26-40,Not Enrolled,North,6,21.3,Large
T00171,C018,P026,2025-08-21,1,2.5,2.5,Westgate,Card,2025-08-21,Potato Chips,Snacks,Grocery,Young Singles,26-40,Bronze,East,4,8.85,Large
T00115,C045,P019,2025-06-07,4,5.4,21.6,Westgate,Card,2025-06-07,Bacon,Meat,Fresh Food,Student,18-25,Silver,East,6,70.2,Large
T00046,C003,P034,2025-03-16,1,3.9,3.9,Riverside,Cash,2025-03-16,Cereal,Pantry,Grocery,Student,18-25,Silver,Central,5,21.27,Large
T00293,C029,P035,2025-12-29,2,2.1,4.2,Hilltop,Mobile,2025-12-29,Sugar,Pantry,Grocery,Premium Shopper,41-60,Silver,East,4,22.0,Large
T00159,C030,P032,2025-07-13,2,2.7,5.4,Eastpark,Mobile,2025-07-13,Pasta Sauce,Pantry,Grocery,Family,41-60,Bronze,West,6,16.75,Large
T00240,C042,P001,2025-10-24,2,0.59,1.18,Downtown,Card,2025-10-24,Bananas,Produce,Fresh Food,Student,18-25,Silver,East,3,18.58,Small
T00221,C056,P013,2025-10-11,1,1.9,1.9,Hilltop,Card,10/11/2025,White Bread,Bakery,Fresh Food,Premium Shopper,41-60,Silver,South,5,21.9,Large
T00116,C014,P007,2025-06-16,2,1.5,3.0,Riverside,Mobile,2025-06-16,Avocado,Produce,Fresh Food,Senior,60+,Silver,West,3,21.9,Small
T00215,C051,P048,2025-09-27,3,4.8,14.4,Hilltop,Card,09/27/2025,Shampoo,Personal Care,Non-Food,Young Singles,26-40,Bronze,West,5,29.5,Large
T00163,C026,P025,2025-07-20,2,2.2,4.4,Eastpark,Card,2025-07-20,Energy Drink,Beverages,Grocery,Family,41-60,Silver,North,3,18.0,Small
T00024,C030,P039,2025-02-27,1,2.8,2.8,Riverside,Voucher,2025-02-27,Jam,Pantry,Grocery,Family,41-60,Bronze,West,5,10.75,Large
T00110,C054,P002,2025-06-17,1,1.2,1.2,Eastpark,Cash,06/17/2025,Apples,Produce,Fresh Food,Premium Shopper,41-60,Gold,North,2,12.2,Small
T00195,C044,P018,2025-09-13,2,7.2,14.4,Westgate,Card,2025-09-13,Ground Beef,Meat,Fresh Food,Budget Shopper,26-40,Not Enrolled,North,2,22.4,Small
T00137,C033,P041,2025-07-12,2,4.6,9.2,Westgate,Cash,07/12/2025,Ice Cream,Frozen,Grocery,Premium Shopper,41-60,Not Enrolled,Central,4,23.7,Large
T00215,C051,P015,2025-09-27,1,2.8,2.8,Hilltop,Card,09/27/2025,Bagels,Bakery,Fresh Food,Young Singles,26-40,Bronze,West,5,29.5,Large
T00033,C035,P008,2025-02-24,1,2.1,2.1,Riverside,Card,02/24/2025,Whole Milk,Dairy,Fresh Food,Senior,60+,Not Enrolled,South,3,23.5,Small
T00026,C013,P014,2025-02-08,1,2.4,2.4,Downtown,Cash,2025-02-08,Whole Wheat Bread,Bakery,Fresh Food,Senior,60+,Silver,Central,3,12.1,Small
T00222,C053,P031,2025-10-19,1,1.5,1.5,Riverside,Card,10/19/2025,Pasta,Pantry,Grocery,Senior,60+,Not Enrolled,South,5,39.5,Large
T00302,C013,P032,2025-12-02,2,2.7,5.4,Westgate,Mobile,2025-12-02,Pasta Sauce,Pantry,Grocery,Senior,60+,Silver,Central,4,19.6,Large
T00298,C036,P017,2025-12-29,1,6.5,6.5,Westgate,Card,2025-12-29,Chicken Breast,Meat,Fresh Food,Premium Shopper,41-60,Bronze,North,5,39.8,Large
T00242,C054,P011,2025-10-12,2,3.8,7.6,Hilltop,Cash,2025-10-12,Butter,Dairy,Fresh Food,Premium Shopper,41-60,Gold,North,2,10.3,Small
T00217,C003,P024,2025-10-08,1,3.6,3.6,Westgate,Card,2025-10-08,Tea Bags,Beverages,Grocery,Student,18-25,Silver,Central,2,12.0,Small
T00200,C035,P039,2025-09-16,1,2.8,2.8,Hilltop,Card,2025-09-16,Jam,Pantry,Grocery,Senior,60+,Not Enrolled,South,1,2.8,Single
T00211,C029,P011,2025-09-25,5,3.8,19.0,Riverside,Voucher,2025-09-25,Butter,Dairy,Fresh Food,Premium Shopper,41-60,Silver,East,3,38.7,Small
T00267,C018,P025,2025-11-27,1,2.2,2.2,Hilltop,Cash,2025-11-27,Energy Drink,Beverages,Grocery,Young Singles,26-40,Bronze,East,3,14.2,Small
T00074,C050,P007,2025-04-29,3,1.5,4.5,Hilltop,Card,29-04-2025,Avocado,Produce,Fresh Food,Premium Shopper,41-60,Gold,Central,5,31.5,Large
T00270,C058,P037,2025-11-02,2,1.1,2.2,Eastpark,Card,2025-11-02,Canned Beans,Pantry,Grocery,Family,41-60,Not Enrolled,Central,6,65.5,Large
T00315,C021,P040,2025-12-28,4,5.2,20.8,Downtown,Mobile,28-12-2025,Frozen Pizza,Frozen,Grocery,Family,41-60,Bronze,South,5,43.9,Large
T00057,C045,P024,2025-03-02,5,3.6,18.0,Hilltop,Card,2025-03-02,Tea Bags,Beverages,Grocery,Student,18-25,Silver,East,2,22.2,Small
T00217,C003,P033,2025-10-08,2,4.2,8.4,Westgate,Card,2025-10-08,Rice,Pantry,Grocery,Student,18-25,Silver,Central,2,12.0,Small
T00182,C042,P004,2025-08-22,2,1.4,2.8,Downtown,Card,2025-08-22,Lettuce,Produce,Fresh Food,Student,18-25,Silver,East,6,21.6,Large
T00139,C032,P035,2025-07-24,2,2.1,4.2,Westgate,Card,07/24/2025,Sugar,Pantry,Grocery,Family,41-60,Not Enrolled,Central,2,12.4,Small
T00050,C030,P037,2025-03-09,3,1.1,3.3,Hilltop,Card,2025-03-09,Canned Beans,Pantry,Grocery,Family,41-60,Bronze,West,3,11.7,Small
T00008,C009,P030,2025-01-13,3,2.3,6.9,Hilltop,Cash,13-01-2025,Pretzels,Snacks,Grocery,Senior,60+,Silver,North,6,29.18,Large
T00096,C019,P012,2025-05-20,4,2.6,10.4,Westgate,Card,2025-05-20,Eggs,Dairy,Fresh Food,Young Singles,26-40,Silver,North,1,10.4,Single
T00312,C043,P026,2025-12-23,2,2.5,5.0,Westgate,Mobile,2025-12-23,Potato Chips,Snacks,Grocery,Student,18-25,Bronze,East,2,8.2,Small
T00119,C054,P019,2025-06-02,1,5.4,5.4,Westgate,Mobile,2025-06-02,Bacon,Meat,Fresh Food,Premium Shopper,41-60,Gold,North,4,12.7,Large
T00309,C003,P013,2025-12-03,1,1.9,1.9,Riverside,Card,2025-12-03,White Bread,Bakery,Fresh Food,Student,18-25,Silver,Central,3,17.9,Small
T00170,C018,P021,2025-08-02,1,3.4,3.4,Riverside,Mobile,2025-08-02,Orange Juice,Beverages,Grocery,Young Singles,26-40,Bronze,East,2,8.0,Small
T00212,C047,P008,2025-09-30,1,2.1,2.1,Downtown,Card,2025-09-30,Whole Milk,Dairy,Fresh Food,Young Singles,26-40,Silver,East,3,28.2,Small
T00269,C052,P038,2025-11-14,3,3.5,10.5,Hilltop,Mobile,2025-11-14,Peanut Butter,Pantry,Grocery,Young Singles,26-40,Not Enrolled,East,3,15.7,Small
T00182,C042,P008,2025-08-22,2,2.1,4.2,Downtown,Card,2025-08-22,Whole Milk,Dairy,Fresh Food,Student,18-25,Silver,East,6,21.6,Large
T00236,C031,P023,2025-10-19,1,8.9,8.9,Eastpark,Mobile,2025-10-19,Coffee Beans,Beverages,Grocery,Student,18-25,Bronze,East,3,52.8,Small
T00051,C037,P050,2025-03-01,1,2.2,2.2,Downtown,Voucher,03/01/2025,Hand Soap,Personal Care,Non-Food,Young Singles,26-40,Not Enrolled,South,5,34.5,Large
T00033,C035,P038,2025-02-24,5,3.5,17.5,Riverside,Card,02/24/2025,Peanut Butter,Pantry,Grocery,Senior,60+,Not Enrolled,South,3,23.5,Small
T00157,C026,P020,2025-07-19,1,1.6,1.6,Eastpark,Cash,19-07-2025,Cola,Beverages,Grocery,Family,41-60,Silver,North,4,14.0,Large
T00219,C018,P039,2025-10-07,1,2.8,2.8,Westgate,Cash,10/07/2025,Jam,Pantry,Grocery,Young Singles,26-40,Bronze,East,6,31.47,Large
T00026,C013,P008,2025-02-08,2,2.1,4.2,Downtown,Cash,2025-02-08,Whole Milk,Dairy,Fresh Food,Senior,60+,Silver,Central,3,12.1,Small
T00280,C033,P017,2025-12-03,2,6.5,13.0,Hilltop,Card,2025-12-03,Chicken Breast,Meat,Fresh Food,Premium Shopper,41-60,Not Enrolled,Central,3,33.0,Small
T00199,C055,P039,2025-09-19,4,2.8,11.2,Westgate,Card,09/19/2025,Jam,Pantry,Grocery,Student,18-25,Bronze,North,5,51.0,Large
T00250,C038,P013,2025-11-25,1,1.9,1.9,Eastpark,Mobile,2025-11-25,White Bread,Bakery,Fresh Food,Student,18-25,Bronze,North,4,19.6,Large
T00142,C033,P007,2025-07-01,1,1.5,1.5,Westgate,Mobile,01-07-2025,Avocado,Produce,Fresh Food,Premium Shopper,41-60,Not Enrolled,Central,3,11.7,Small
T00040,C055,P036,2025-03-04,1,7.8,7.8,Riverside,Card,2025-03-04,Olive Oil,Pantry,Grocery,Student,18-25,Bronze,North,2,10.3,Small
T00271,C033,P007,2025-11-22,2,1.5,3.0,Hilltop,Card,2025-11-22,Avocado,Produce,Fresh Food,Premium Shopper,41-60,Not Enrolled,Central,6,20.6,Large
T00161,C036,P012,2025-07-11,2,2.6,5.2,Westgate,Voucher,2025-07-11,Eggs,Dairy,Fresh Food,Premium Shopper,41-60,Bronze,North,3,17.4,Small
T00210,C038,P032,2025-09-25,5,2.7,13.5,Riverside,Cash,09/25/2025,Pasta Sauce,Pantry,Grocery,Student,18-25,Bronze,North,5,25.4,Large
T00014,C003,P033,2025-01-09,2,4.2,8.4,Downtown,Cash,2025-01-09,Rice,Pantry,Grocery,Student,18-25,Silver,Central,4,16.2,Large
T00188,C054,P007,2025-08-21,1,1.5,1.5,Downtown,Voucher,2025-08-21,Avocado,Produce,Fresh Food,Premium Shopper,41-60,Gold,North,4,33.2,Large
T00087,C004,P032,2025-05-04,2,2.7,5.4,Riverside,Card,05/04/2025,Pasta Sauce,Pantry,Grocery,Young Singles,26-40,Bronze,North,3,12.4,Small
T00129,C026,P044,2025-06-18,1,5.5,5.5,Eastpark,Card,18-06-2025,Paper Towels,Household,Non-Food,Family,41-60,Silver,North,5,20.4,Large
T00047,C055,P035,2025-03-22,1,2.1,2.1,Eastpark,Card,2025-03-22,Sugar,Pantry,Grocery,Student,18-25,Bronze,North,4,21.9,Large
T00302,C013,P014,2025-12-02,2,2.4,4.8,Westgate,Mobile,2025-12-02,Whole Wheat Bread,Bakery,Fresh Food,Senior,60+,Silver,Central,4,19.6,Large
T00084,C031,P019,2025-05-21,2,5.4,10.8,Hilltop,Cash,2025-05-21,Bacon,Meat,Fresh Food,Student,18-25,Bronze,East,5,28.35,Large
T00307,C005,P024,2025-12-06,3,3.6,10.8,Eastpark,Card,2025-12-06,Tea Bags,Beverages,Grocery,Young Singles,26-40,Not Enrolled,South,2,17.1,Small
T00306,C023,P035,2025-12-13,2,2.1,4.2,Riverside,Card,2025-12-13,Sugar,Pantry,Grocery,Premium Shopper,41-60,Bronze,Central,4,36.4,Large
T00266,C012,P003,2025-11-06,2,1.8,3.6,Eastpark,Voucher,2025-11-06,Tomatoes,Produce,Fresh Food,Young Singles,26-40,Not Enrolled,North,6,43.9,Large
T00135,C018,P036,2025-06-02,2,7.8,15.6,Westgate,Mobile,2025-06-02,Olive Oil,Pantry,Grocery,Young Singles,26-40,Bronze,East,5,50.1,Large
T00308,C055,P035,2025-12-20,1,2.1,2.1,Hilltop,Mobile,2025-12-20,Sugar,Pantry,Grocery,Student,18-25,Bronze,North,4,16.5,Large
T00053,C033,P048,2025-03-17,1,4.8,4.8,Hilltop,Mobile,2025-03-17,Shampoo,Personal Care,Non-Food,Premium Shopper,41-60,Not Enrolled,Central,5,26.5,Large
T00013,C053,P039,2025-01-07,4,2.8,11.2,Westgate,Card,01/07/2025,Jam,Pantry,Grocery,Senior,60+,Not Enrolled,South,5,49.8,Large
T00194,C042,P039,2025-09-21,4,2.8,11.2,Downtown,Cash,2025-09-21,Jam,Pantry,Grocery,Student,18-25,Silver,East,5,27.4,Large
T00231,C054,P036,2025-10-09,2,7.8,15.6,Eastpark,Voucher,2025-10-09,Olive Oil,Pantry,Grocery,Premium Shopper,41-60,Gold,North,3,25.0,Small
T00161,C036,P043,2025-07-11,1,3.0,3.0,Westgate,Voucher,2025-07-11,Frozen Fries,Frozen,Grocery,Premium Shopper,41-60,Bronze,North,3,17.4,Small
T00117,C007,P041,2025-06-02,2,4.6,9.2,Westgate,Card,2025-06-02,Ice Cream,Frozen,Grocery,Family,41-60,Silver,Central,4,58.97,Large
T00174,C060,P025,2025-08-04,1,2.2,2.2,Riverside,Card,2025-08-04,Energy Drink,Beverages,Grocery,Student,18-25,Silver,East,6,26.8,Large
T00011,C045,P003,2025-01-29,1,1.8,1.8,Riverside,Cash,01/29/2025,Tomatoes,Produce,Fresh Food,Student,18-25,Silver,East,4,31.0,Large
T00287,C012,P014,2025-12-09,2,2.4,4.8,Eastpark,Card,2025-12-09,Whole Wheat Bread,Bakery,Fresh Food,Young Singles,26-40,Not Enrolled,North,6,21.3,Large
T00120,C055,P047,2025-06-05,2,4.1,8.2,Eastpark,Cash,2025-06-05,Trash Bags,Household,Non-Food,Student,18-25,Bronze,North,2,12.0,Small
T00167,C053,P035,2025-08-18,3,2.1,6.3,Hilltop,Cash,08/18/2025,Sugar,Pantry,Grocery,Senior,60+,Not Enrolled,South,4,23.2,Large
T00162,C014,P022,2025-07-23,1,1.1,1.1,Riverside,Card,07/23/2025,Sparkling Water,Beverages,Grocery,Senior,60+,Silver,West,4,11.6,Large
T00073,C041,P040,2025-04-23,1,5.2,5.2,Westgate,Card,2025-04-23,Frozen Pizza,Frozen,Grocery,Young Singles,26-40,Silver,North,6,28.9,Large
T00300,C015,P024,2025-12-01,1,3.6,3.6,Downtown,Card,2025-12-01,Tea Bags,Beverages,Grocery,Premium Shopper,41-60,Not Enrolled,West,4,39.3,Large
T00012,C036,P024,2025-01-25,2,3.6,7.2,Westgate,Voucher,01/25/2025,Tea Bags,Beverages,Grocery,Premium Shopper,41-60,Bronze,North,6,49.0,Large
T00264,C017,P020,2025-11-07,4,1.6,6.4,Downtown,Mobile,11/07/2025,Cola,Beverages,Grocery,Senior,60+,Bronze,North,5,22.4,Large
T00250,C038,P044,2025-11-25,1,5.5,5.5,Eastpark,Mobile,2025-11-25,Paper Towels,Household,Non-Food,Student,18-25,Bronze,North,4,19.6,Large
T00140,C034,P009,2025-07-02,2,4.5,9.0,Downtown,Mobile,2025-07-02,Cheddar Cheese,Dairy,Fresh Food,Budget Shopper,26-40,Gold,West,5,22.28,Large
T00138,C027,P016,2025-07-24,1,3.1,3.1,Hilltop,Card,2025-07-24,Croissant,Bakery,Fresh Food,Family,41-60,Silver,East,3,17.7,Small
T00032,C019,P034,2025-02-03,5,3.9,19.5,Riverside,Card,2025-02-03,Cereal,Pantry,Grocery,Young Singles,26-40,Silver,North,4,30.9,Large
T00162,C014,P037,2025-07-23,3,1.1,3.3,Riverside,Card,07/23/2025,Canned Beans,Pantry,Grocery,Senior,60+,Silver,West,4,11.6,Large
T00011,C045,P010,2025-01-29,4,3.2,12.8,Riverside,Cash,01/29/2025,Greek Yogurt,Dairy,Fresh Food,Student,18-25,Silver,East,4,31.0,Large
T00215,C051,P011,2025-09-27,1,3.8,3.8,Hilltop,Card,09/27/2025,Butter,Dairy,Fresh Food,Young Singles,26-40,Bronze,West,5,29.5,Large
T00264,C017,P026,2025-11-07,2,2.5,5.0,Downtown,Mobile,11/07/2025,Potato Chips,Snacks,Grocery,Senior,60+,Bronze,North,5,22.4,Large
T00198,C002,P031,2025-09-06,1,1.5,1.5,Hilltop,Cash,2025-09-06,Pasta,Pantry,Grocery,Family,41-60,Not Enrolled,North,5,25.4,Large
T00163,C026,P012,2025-07-20,1,2.6,2.6,Eastpark,Card,2025-07-20,Eggs,Dairy,Fresh Food,Family,41-60,Silver,North,3,18.0,Small
T00167,C053,P029,2025-08-18,1,2.0,2.0,Hilltop,Cash,08/18/2025,Popcorn,Snacks,Grocery,Senior,60+,Not Enrolled,South,4,23.2,Large
T00183,C017,P025,2025-08-24,1,2.2,2.2,Riverside,Card,08/24/2025,Energy Drink,Beverages,Grocery,Senior,60+,Bronze,North,5,19.8,Large
T00178,C016,P039,2025-08-05,4,2.8,11.2,Hilltop,Mobile,2025-08-05,Jam,Pantry,Grocery,Young Singles,26-40,Bronze,Central,4,27.3,Large
