TransactionID,CustomerID,ProductID,ProductName,Category,Department,PurchaseDate,Quantity,UnitPrice,TotalAmount,CustomerSegment,AgeGroup,LoyaltyTier,Region,StoreLocation,PaymentType,BasketItemCount,BasketValue,BasketSizeSegment
T00274,C034,P024,Tea Bags,Beverages,Grocery,2025-11-19,2,3.6,7.2,Budget Shopper,26-40,Gold,West,Downtown,Cash,2,9.3,Small
T00274,C034,P035,Sugar,Pantry,Grocery,2025-11-19,1,2.1,2.1,Budget Shopper,26-40,Gold,West,Downtown,Cash,2,9.3,Small
T00243,C013,P040,Frozen Pizza,Frozen,Grocery,2025-11-20,1,5.2,5.2,Senior,60+,Silver,Central,Riverside,Card,2,14.6,Small
T00243,C013,P046,Laundry Detergent,Household,Non-Food,2025-11-20,1,9.4,9.4,Senior,60+,Silver,Central,Riverside,Card,2,14.6,Small
T00262,C043,P024,Tea Bags,Beverages,Grocery,2025-11-20,2,3.6,7.2,Student,18-25,Bronze,East,Hilltop,Mobile,3,14.3,Small
T00262,C043,P028,Cookies,Snacks,Grocery,2025-11-20,1,2.9,2.9,Student,18-25,Bronze,East,Hilltop,Mobile,3,14.3,Small
T00262,C043,P035,Sugar,Pantry,Grocery,2025-11-20,2,2.1,4.2,Student,18-25,Bronze,East,Hilltop,Mobile,3,14.3,Small
T00244,C038,P001,Bananas,Produce,Fresh Food,2025-11-22,2,0.59,1.18,Student,18-25,Bronze,North,Downtown,Mobile,4,37.78,Large
T00244,C038,P009,Cheddar Cheese,Dairy,Fresh Food,2025-11-22,2,4.5,9.0,Student,18-25,Bronze,North,Downtown,Mobile,4,37.78,Large
T00244,C038,P032,Pasta Sauce,Pantry,Grocery,2025-11-22,4,2.7,10.8,Student,18-25,Bronze,North,Downtown,Mobile,4,37.78,Large
T00244,C038,P033,Rice,Pantry,Grocery,2025-11-22,4,4.2,16.8,Student,18-25,Bronze,North,Downtown,Mobile,4,37.78,Large
T00248,C004,P004,Lettuce,Produce,Fresh Food,2025-11-22,1,1.4,1.4,Young Singles,26-40,Bronze,North,Riverside,Card,7,79.8,Large
T00248,C004,P017,Chicken Breast,Meat,Fresh Food,2025-11-22,2,6.5,13.0,Young Singles,26-40,Bronze,North,Riverside,Card,7,79.8,Large
T00248,C004,P023,Coffee Beans,Beverages,Grocery,2025-11-22,3,8.9,26.7,Young Singles,26-40,Bronze,North,Riverside,Card,7,79.8,Large
T00248,C004,P035,Sugar,Pantry,Grocery,2025-11-22,3,2.1,6.3,Young Singles,26-40,Bronze,North,Riverside,Card,7,79.8,Large
T00248,C004,P042,Frozen Vegetables,Frozen,Grocery,2025-11-22,3,2.4,7.2,Young Singles,26-40,Bronze,North,Riverside,Card,7,79.8,Large
T00248,C004,P044,Paper Towels,Household,Non-Food,2025-11-22,3,5.5,16.5,Young Singles,26-40,Bronze,North,Riverside,Card,7,79.8,Large
T00248,C004,P045,Dish Soap,Household,Non-Food,2025-11-22,3,2.9,8.7,Young Singles,26-40,Bronze,North,Riverside,Card,7,79.8,Large
T00261,C005,P022,Sparkling Water,Beverages,Grocery,2025-11-22,1,1.1,1.1,Young Singles,26-40,Not Enrolled,South,Hilltop,Card,3,23.1,Small
T00261,C005,P023,Coffee Beans,Beverages,Grocery,2025-11-22,2,8.9,17.8,Young Singles,26-40,Not Enrolled,South,Hilltop,Card,3,23.1,Small
T00261,C005,P035,Sugar,Pantry,Grocery,2025-11-22,2,2.1,4.2,Young Singles,26-40,Not Enrolled,South,Hilltop,Card,3,23.1,Small
T00271,C033,P002,Apples,Produce,Fresh Food,2025-11-22,2,1.2,2.4,Premium Shopper,41-60,Not Enrolled,Central,Hilltop,Card,6,20.6,Large
T00271,C033,P007,Avocado,Produce,Fresh Food,2025-11-22,2,1.5,3.0,Premium Shopper,41-60,Not Enrolled,Central,Hilltop,Card,6,20.6,Large
T00271,C033,P009,Cheddar Cheese,Dairy,Fresh Food,2025-11-22,1,4.5,4.5,Premium Shopper,41-60,Not Enrolled,Central,Hilltop,Card,6,20.6,Large
T00271,C033,P025,Energy Drink,Beverages,Grocery,2025-11-22,2,2.2,4.4,Premium Shopper,41-60,Not Enrolled,Central,Hilltop,Card,6,20.6,Large
T00271,C033,P038,Peanut Butter,Pantry,Grocery,2025-11-22,1,3.5,3.5,Premium Shopper,41-60,Not Enrolled,Central,Hilltop,Card,6,20.6,Large
T00271,C033,P039,Jam,Pantry,Grocery,2025-11-22,1,2.8,2.8,Premium Shopper,41-60,Not Enrolled,Central,Hilltop,Card,6,20.6,Large
T00258,C038,P006,Carrots,Produce,Fresh Food,2025-11-24,2,0.85,1.7,Student,18-25,Bronze,North,Downtown,Mobile,6,49.3,Large
T00258,C038,P007,Avocado,Produce,Fresh Food,2025-11-24,4,1.5,6.0,Student,18-25,Bronze,North,Downtown,Mobile,6,49.3,Large
T00258,C038,P019,Bacon,Meat,Fresh Food,2025-11-24,3,5.4,16.2,Student,18-25,Bronze,North,Downtown,Mobile,6,49.3,Large
T00258,C038,P023,Coffee Beans,Beverages,Grocery,2025-11-24,1,8.9,8.9,Student,18-25,Bronze,North,Downtown,Mobile,6,49.3,Large
T00258,C038,P039,Jam,Pantry,Grocery,2025-11-24,3,2.8,8.4,Student,18-25,Bronze,North,Downtown,Mobile,6,49.3,Large
T00258,C038,P049,Toothpaste,Personal Care,Non-Food,2025-11-24,3,2.7,8.1,Student,18-25,Bronze,North,Downtown,Mobile,6,49.3,Large
T00250,C038,P011,Butter,Dairy,Fresh Food,2025-11-25,1,3.8,3.8,Student,18-25,Bronze,North,Eastpark,Mobile,4,19.6,Large
T00250,C038,P013,White Bread,Bakery,Fresh Food,2025-11-25,1,1.9,1.9,Student,18-25,Bronze,North,Eastpark,Mobile,4,19.6,Large
T00250,C038,P039,Jam,Pantry,Grocery,2025-11-25,3,2.8,8.4,Student,18-25,Bronze,North,Eastpark,Mobile,4,19.6,Large
T00250,C038,P044,Paper Towels,Household,Non-Food,2025-11-25,1,5.5,5.5,Student,18-25,Bronze,North,Eastpark,Mobile,4,19.6,Large
T00253,C040,P001,Bananas,Produce,Fresh Food,2025-11-25,4,0.59,2.36,Premium Shopper,41-60,Not Enrolled,Central,Eastpark,Cash,4,12.86,Large
T00253,C040,P008,Whole Milk,Dairy,Fresh Food,2025-11-25,1,2.1,2.1,Premium Shopper,41-60,Not Enrolled,Central,Eastpark,Cash,4,12.86,Large
T00253,C040,P042,Frozen Vegetables,Frozen,Grocery,2025-11-25,1,2.4,2.4,Premium Shopper,41-60,Not Enrolled,Central,Eastpark,Cash,4,12.86,Large
T00253,C040,P043,Frozen Fries,Frozen,Grocery,2025-11-25,2,3.0,6.0,Premium Shopper,41-60,Not Enrolled,Central,Eastpark,Cash,4,12.86,Large
T00254,C008,P034,Cereal,Pantry,Grocery,2025-11-26,1,3.9,3.9,Budget Shopper,26-40,Not Enrolled,Central,Westgate,Card,1,3.9,Single
T00267,C018,P024,Tea Bags,Beverages,Grocery,2025-11-27,1,3.6,3.6,Young Singles,26-40,Bronze,East,Hilltop,Cash,3,14.2,Small
T00267,C018,P025,Energy Drink,Beverages,Grocery,2025-11-27,1,2.2,2.2,Young Singles,26-40,Bronze,East,Hilltop,Cash,3,14.2,Small
T00267,C018,P035,Sugar,Pantry,Grocery,2025-11-27,4,2.1,8.4,Young Singles,26-40,Bronze,East,Hilltop,Cash,3,14.2,Small
T00268,C056,P011,Butter,Dairy,Fresh Food,2025-11-27,1,3.8,3.8,Premium Shopper,41-60,Silver,South,Hilltop,Cash,4,27.4,Large
T00268,C056,P023,Coffee Beans,Beverages,Grocery,2025-11-27,1,8.9,8.9,Premium Shopper,41-60,Silver,South,Hilltop,Cash,4,27.4,Large
T00268,C056,P033,Rice,Pantry,Grocery,2025-11-27,3,4.2,12.6,Premium Shopper,41-60,Silver,South,Hilltop,Cash,4,27.4,Large
T00268,C056,P035,Sugar,Pantry,Grocery,2025-11-27,1,2.1,2.1,Premium Shopper,41-60,Silver,South,Hilltop,Cash,4,27.4,Large
T00251,C017,P010,Greek Yogurt,Dairy,Fresh Food,2025-11-28,2,3.2,6.4,Senior,60+,Bronze,North,Downtown,Card,2,13.2,Small
T00251,C017,P021,Orange Juice,Beverages,Grocery,2025-11-28,2,3.4,6.8,Senior,60+,Bronze,North,Downtown,Card,2,13.2,Small
T00265,C019,P001,Bananas,Produce,Fresh Food,2025-11-28,5,0.59,2.95,Young Singles,26-40,Silver,North,Riverside,Cash,3,18.55,Small
T00265,C019,P033,Rice,Pantry,Grocery,2025-11-28,3,4.2,12.6,Young Singles,26-40,Silver,North,Riverside,Cash,3,18.55,Small
T00265,C019,P043,Frozen Fries,Frozen,Grocery,2025-11-28,1,3.0,3.0,Young Singles,26-40,Silver,North,Riverside,Cash,3,18.55,Small
T00275,C035,P012,Eggs,Dairy,Fresh Food,2025-11-28,1,2.6,2.6,Senior,60+,Not Enrolled,South,Westgate,Cash,6,38.0,Large
T00275,C035,P023,Coffee Beans,Beverages,Grocery,2025-11-28,1,8.9,8.9,Senior,60+,Not Enrolled,South,Westgate,Cash,6,38.0,Large
T00275,C035,P026,Potato Chips,Snacks,Grocery,2025-11-28,3,2.5,7.5,Senior,60+,Not Enrolled,South,Westgate,Cash,6,38.0,Large
T00275,C035,P027,Chocolate Bar,Snacks,Grocery,2025-11-28,1,1.3,1.3,Senior,60+,Not Enrolled,South,Westgate,Cash,6,38.0,Large
T00275,C035,P035,Sugar,Pantry,Grocery,2025-11-28,1,2.1,2.1,Senior,60+,Not Enrolled,South,Westgate,Cash,6,38.0,Large
T00275,C035,P036,Olive Oil,Pantry,Grocery,2025-11-28,2,7.8,15.6,Senior,60+,Not Enrolled,South,Westgate,Cash,6,38.0,Large
T00259,C059,P001,Bananas,Produce,Fresh Food,2025-11-29,3,0.59,1.77,Budget Shopper,26-40,Gold,Central,Hilltop,Voucher,5,23.47,Large
T00259,C059,P003,Tomatoes,Produce,Fresh Food,2025-11-29,2,1.8,3.6,Budget Shopper,26-40,Gold,Central,Hilltop,Voucher,5,23.47,Large
T00259,C059,P008,Whole Milk,Dairy,Fresh Food,2025-11-29,2,2.1,4.2,Budget Shopper,26-40,Gold,Central,Hilltop,Voucher,5,23.47,Large
T00259,C059,P010,Greek Yogurt,Dairy,Fresh Food,2025-11-29,4,3.2,12.8,Budget Shopper,26-40,Gold,Central,Hilltop,Voucher,5,23.47,Large
T00259,C059,P037,Canned Beans,Pantry,Grocery,2025-11-29,1,1.1,1.1,Budget Shopper,26-40,Gold,Central,Hilltop,Voucher,5,23.47,Large
T00249,C025,P001,Bananas,Produce,Fresh Food,2025-11-30,3,0.59,1.77,Budget Shopper,26-40,Not Enrolled,Central,Westgate,Card,4,32.77,Large
T00249,C025,P004,Lettuce,Produce,Fresh Food,2025-11-30,2,1.4,2.8,Budget Shopper,26-40,Not Enrolled,Central,Westgate,Card,4,32.77,Large
T00249,C025,P036,Olive Oil,Pantry,Grocery,2025-11-30,3,7.8,23.4,Budget Shopper,26-40,Not Enrolled,Central,Westgate,Card,4,32.77,Large
T00249,C025,P048,Shampoo,Personal Care,Non-Food,2025-11-30,1,4.8,4.8,Budget Shopper,26-40,Not Enrolled,Central,Westgate,Card,4,32.77,Large
T00279,C048,P020,Cola,Beverages,Grocery,2025-12-01,1,1.6,1.6,Student,18-25,Bronze,South,Downtown,Voucher,4,31.3,Large
T00279,C048,P023,Coffee Beans,Beverages,Grocery,2025-12-01,1,8.9,8.9,Student,18-25,Bronze,South,Downtown,Voucher,4,31.3,Large
T00279,C048,P036,Olive Oil,Pantry,Grocery,2025-12-01,2,7.8,15.6,Student,18-25,Bronze,South,Downtown,Voucher,4,31.3,Large
T00279,C048,P040,Frozen Pizza,Frozen,Grocery,2025-12-01,1,5.2,5.2,Student,18-25,Bronze,South,Downtown,Voucher,4,31.3,Large
T00300,C015,P020,Cola,Beverages,Grocery,2025-12-01,3,1.6,4.8,Premium Shopper,41-60,Not Enrolled,West,Downtown,Card,4,39.3,Large
T00300,C015,P023,Coffee Beans,Beverages,Grocery,2025-12-01,3,8.9,26.7,Premium Shopper,41-60,Not Enrolled,West,Downtown,Card,4,39.3,Large
T00300,C015,P024,Tea Bags,Beverages,Grocery,2025-12-01,1,3.6,3.6,Premium Shopper,41-60,Not Enrolled,West,Downtown,Card,4,39.3,Large
T00300,C015,P035,Sugar,Pantry,Grocery,2025-12-01,2,2.1,4.2,Premium Shopper,41-60,Not Enrolled,West,Downtown,Card,4,39.3,Large
T00302,C013,P014,Whole Wheat Bread,Bakery,Fresh Food,2025-12-02,2,2.4,4.8,Senior,60+,Silver,Central,Westgate,Mobile,4,19.6,Large
T00302,C013,P020,Cola,Beverages,Grocery,2025-12-02,4,1.6,6.4,Senior,60+,Silver,Central,Westgate,Mobile,4,19.6,Large
T00302,C013,P031,Pasta,Pantry,Grocery,2025-12-02,2,1.5,3.0,Senior,60+,Silver,Central,Westgate,Mobile,4,19.6,Large
T00302,C013,P032,Pasta Sauce,Pantry,Grocery,2025-12-02,2,2.7,5.4,Senior,60+,Silver,Central,Westgate,Mobile,4,19.6,Large
T00280,C033,P017,Chicken Breast,Meat,Fresh Food,2025-12-03,2,6.5,13.0,Premium Shopper,41-60,Not Enrolled,Central,Hilltop,Card,3,33.0,Small
T00280,C033,P025,Energy Drink,Beverages,Grocery,2025-12-03,2,2.2,4.4,Premium Shopper,41-60,Not Enrolled,Central,Hilltop,Card,3,33.0,Small
T00280,C033,P040,Frozen Pizza,Frozen,Grocery,2025-12-03,3,5.2,15.6,Premium Shopper,41-60,Not Enrolled,Central,Hilltop,Card,3,33.0,Small
T00299,C012,P018,Ground Beef,Meat,Fresh Food,2025-12-03,1,7.2,7.2,Young Singles,26-40,Not Enrolled,North,Riverside,Card,4,34.9,Large
T00299,C012,P020,Cola,Beverages,Grocery,2025-12-03,5,1.6,8.0,Young Singles,26-40,Not Enrolled,North,Riverside,Card,4,34.9,Large
T00299,C012,P040,Frozen Pizza,Frozen,Grocery,2025-12-03,1,5.2,5.2,Young Singles,26-40,Not Enrolled,North,Riverside,Card,4,34.9,Large
T00299,C012,P045,Dish Soap,Household,Non-Food,2025-12-03,5,2.9,14.5,Young Singles,26-40,Not Enrolled,North,Riverside,Card,4,34.9,Large
T00309,C003,P011,Butter,Dairy,Fresh Food,2025-12-03,2,3.8,7.6,Student,18-25,Silver,Central,Riverside,Card,3,17.9,Small
T00309,C003,P013,White Bread,Bakery,Fresh Food,2025-12-03,1,1.9,1.9,Student,18-25,Silver,Central,Riverside,Card,3,17.9,Small
T00309,C003,P039,Jam,Pantry,Grocery,2025-12-03,3,2.8,8.4,Student,18-25,Silver,Central,Riverside,Card,3,17.9,Small
T00093,C029,P004,Lettuce,Produce,Fresh Food,2025-12-05,1,1.4,1.4,Premium Shopper,41-60,Silver,East,Downtown,Mobile,4,20.7,Large
T00093,C029,P018,Ground Beef,Meat,Fresh Food,2025-12-05,1,7.2,7.2,Premium Shopper,41-60,Silver,East,Downtown,Mobile,4,20.7,Large
T00093,C029,P028,Cookies,Snacks,Grocery,2025-12-05,1,2.9,2.9,Premium Shopper,41-60,Silver,East,Downtown,Mobile,4,20.7,Large
T00093,C029,P041,Ice Cream,Frozen,Grocery,2025-12-05,2,4.6,9.2,Premium Shopper,41-60,Silver,East,Downtown,Mobile,4,20.7,Large
T00295,C009,P018,Ground Beef,Meat,Fresh Food,2025-12-05,1,7.2,7.2,Senior,60+,Silver,North,Eastpark,Mobile,4,36.4,Large
T00295,C009,P020,Cola,Beverages,Grocery,2025-12-05,2,1.6,3.2,Senior,60+,Silver,North,Eastpark,Mobile,4,36.4,Large
T00295,C009,P036,Olive Oil,Pantry,Grocery,2025-12-05,2,7.8,15.6,Senior,60+,Silver,North,Eastpark,Mobile,4,36.4,Large
T00295,C009,P040,Frozen Pizza,Frozen,Grocery,2025-12-05,2,5.2,10.4,Senior,60+,Silver,North,Eastpark,Mobile,4,36.4,Large
T00305,C045,P023,Coffee Beans,Beverages,Grocery,2025-12-05,1,8.9,8.9,Student,18-25,Silver,East,Eastpark,Mobile,2,32.3,Small
T00305,C045,P036,Olive Oil,Pantry,Grocery,2025-12-05,3,7.8,23.4,Student,18-25,Silver,East,Eastpark,Mobile,2,32.3,Small
T00276,C007,P004,Lettuce,Produce,Fresh Food,2025-12-06,1,1.4,1.4,Family,41-60,Silver,Central,Riverside,Cash,5,66.2,Large
T00276,C007,P011,Butter,Dairy,Fresh Food,2025-12-06,1,3.8,3.8,Family,41-60,Silver,Central,Riverside,Cash,5,66.2,Large
T00276,C007,P025,Energy Drink,Beverages,Grocery,2025-12-06,4,2.2,8.8,Family,41-60,Silver,Central,Riverside,Cash,5,66.2,Large
T00276,C007,P040,Frozen Pizza,Frozen,Grocery,2025-12-06,1,5.2,5.2,Family,41-60,Silver,Central,Riverside,Cash,5,66.2,Large
T00276,C007,P046,Laundry Detergent,Household,Non-Food,2025-12-06,5,9.4,47.0,Family,41-60,Silver,Central,Riverside,Cash,5,66.2,Large
T00292,C041,P011,Butter,Dairy,Fresh Food,2025-12-06,2,3.8,7.6,Young Singles,26-40,Silver,North,Hilltop,Card,3,19.6,Small
T00292,C041,P020,Cola,Beverages,Grocery,2025-12-06,1,1.6,1.6,Young Singles,26-40,Silver,North,Hilltop,Card,3,19.6,Small
T00292,C041,P040,Frozen Pizza,Frozen,Grocery,2025-12-06,2,5.2,10.4,Young Singles,26-40,Silver,North,Hilltop,Card,3,19.6,Small
T00307,C005,P024,Tea Bags,Beverages,Grocery,2025-12-06,3,3.6,10.8,Young Singles,26-40,Not Enrolled,South,Eastpark,Card,2,17.1,Small
T00307,C005,P035,Sugar,Pantry,Grocery,2025-12-06,3,2.1,6.3,Young Singles,26-40,Not Enrolled,South,Eastpark,Card,2,17.1,Small
T00301,C058,P046,Laundry Detergent,Household,Non-Food,2025-12-07,1,9.4,9.4,Family,41-60,Not Enrolled,Central,Hilltop,Mobile,2,11.6,Small
T00301,C058,P050,Hand Soap,Personal Care,Non-Food,2025-12-07,1,2.2,2.2,Family,41-60,Not Enrolled,Central,Hilltop,Mobile,2,11.6,Small
T00316,C047,P040,Frozen Pizza,Frozen,Grocery,2025-12-07,2,5.2,10.4,Young Singles,26-40,Silver,East,Downtown,Mobile,2,16.2,Small
T00316,C047,P045,Dish Soap,Household,Non-Food,2025-12-07,2,2.9,5.8,Young Singles,26-40,Silver,East,Downtown,Mobile,2,16.2,Small
T00282,C019,P012,Eggs,Dairy,Fresh Food,2025-12-08,4,2.6,10.4,Young Singles,26-40,Silver,North,Downtown,Card,4,38.0,Large
T00282,C019,P031,Pasta,Pantry,Grocery,2025-12-08,1,1.5,1.5,Young Singles,26-40,Silver,North,Downtown,Card,4,38.0,Large
T00282,C019,P032,Pasta Sauce,Pantry,Grocery,2025-12-08,1,2.7,2.7,Young Singles,26-40,Silver,North,Downtown,Card,4,38.0,Large
T00282,C019,P036,Olive Oil,Pantry,Grocery,2025-12-08,3,7.8,23.4,Young Singles,26-40,Silver,North,Downtown,Card,4,38.0,Large
T00283,C056,P020,Cola,Beverages,Grocery,2025-12-08,3,1.6,4.8,Premium Shopper,41-60,Silver,South,Hilltop,Card,2,10.0,Small
T00283,C056,P040,Frozen Pizza,Frozen,Grocery,2025-12-08,1,5.2,5.2,Premium Shopper,41-60,Silver,South,Hilltop,Card,2,10.0,Small
T00287,C012,P014,Whole Wheat Bread,Bakery,Fresh Food,2025-12-09,2,2.4,4.8,Young Singles,26-40,Not Enrolled,North,Eastpark,Card,6,21.3,Large
T00287,C012,P022,Sparkling Water,Beverages,Grocery,2025-12-09,1,1.1,1.1,Young Singles,26-40,Not Enrolled,North,Eastpark,Card,6,21.3,Large
T00287,C012,P024,Tea Bags,Beverages,Grocery,2025-12-09,1,3.6,3.6,Young Singles,26-40,Not Enrolled,North,Eastpark,Card,6,21.3,Large
T00287,C012,P027,Chocolate Bar,Snacks,Grocery,2025-12-09,2,1.3,2.6,Young Singles,26-40,Not Enrolled,North,Eastpark,Card,6,21.3,Large
T00287,C012,P028,Cookies,Snacks,Grocery,2025-12-09,1,2.9,2.9,Young Singles,26-40,Not Enrolled,North,Eastpark,Card,6,21.3,Large
T00287,C012,P035,Sugar,Pantry,Grocery,2025-12-09,3,2.1,6.3,Young Singles,26-40,Not Enrolled,North,Eastpark,Card,6,21.3,Large
T00289,C017,P011,Butter,Dairy,Fresh Food,2025-12-10,1,3.8,3.8,Senior,60+,Bronze,North,Eastpark,Mobile,1,3.8,Single
T00311,C005,P011,Butter,Dairy,Fresh Food,2025-12-10,3,3.8,11.4,Young Singles,26-40,Not Enrolled,South,Riverside,Voucher,4,23.8,Large
T00311,C005,P013,White Bread,Bakery,Fresh Food,2025-12-10,2,1.9,3.8,Young Singles,26-40,Not Enrolled,South,Riverside,Voucher,4,23.8,Large
T00311,C005,P025,Energy Drink,Beverages,Grocery,2025-12-10,2,2.2,4.4,Young Singles,26-40,Not Enrolled,South,Riverside,Voucher,4,23.8,Large
T00311,C005,P035,Sugar,Pantry,Grocery,2025-12-10,2,2.1,4.2,Young Singles,26-40,Not Enrolled,South,Riverside,Voucher,4,23.8,Large
T00297,C019,P031,Pasta,Pantry,Grocery,2025-12-12,2,1.5,3.0,Young Singles,26-40,Silver,North,Westgate,Cash,3,16.5,Small
T00297,C019,P032,Pasta Sauce,Pantry,Grocery,2025-12-12,2,2.7,5.4,Young Singles,26-40,Silver,North,Westgate,Cash,3,16.5,Small
T00297,C019,P049,Toothpaste,Personal Care,Non-Food,2025-12-12,3,2.7,8.1,Young Singles,26-40,Silver,North,Westgate,Cash,3,16.5,Small
T00303,C057,P028,Cookies,Snacks,Grocery,2025-12-12,1,2.9,2.9,Student,18-25,Bronze,Central,Downtown,Mobile,2,7.5,Small
T00303,C057,P041,Ice Cream,Frozen,Grocery,2025-12-12,1,4.6,4.6,Student,18-25,Bronze,Central,Downtown,Mobile,2,7.5,Small
T00277,C060,P004,Lettuce,Produce,Fresh Food,2025-12-13,2,1.4,2.8,Student,18-25,Silver,East,Westgate,Cash,5,33.2,Large
T00277,C060,P020,Cola,Beverages,Grocery,2025-12-13,3,1.6,4.8,Student,18-25,Silver,East,Westgate,Cash,5,33.2,Large
T00277,C060,P039,Jam,Pantry,Grocery,2025-12-13,2,2.8,5.6,Student,18-25,Silver,East,Westgate,Cash,5,33.2,Large
T00277,C060,P040,Frozen Pizza,Frozen,Grocery,2025-12-13,3,5.2,15.6,Student,18-25,Silver,East,Westgate,Cash,5,33.2,Large
T00277,C060,P050,Hand Soap,Personal Care,Non-Food,2025-12-13,2,2.2,4.4,Student,18-25,Silver,East,Westgate,Cash,5,33.2,Large
T00288,C013,P001,Bananas,Produce,Fresh Food,2025-12-13,2,0.59,1.18,Senior,60+,Silver,Central,Riverside,Mobile,3,11.58,Small
T00288,C013,P012,Eggs,Dairy,Fresh Food,2025-12-13,3,2.6,7.8,Senior,60+,Silver,Central,Riverside,Mobile,3,11.58,Small
T00288,C013,P027,Chocolate Bar,Snacks,Grocery,2025-12-13,2,1.3,2.6,Senior,60+,Silver,Central,Riverside,Mobile,3,11.58,Small
T00306,C023,P019,Bacon,Meat,Fresh Food,2025-12-13,2,5.4,10.8,Premium Shopper,41-60,Bronze,Central,Riverside,Card,4,36.4,Large
T00306,C023,P035,Sugar,Pantry,Grocery,2025-12-13,2,2.1,4.2,Premium Shopper,41-60,Bronze,Central,Riverside,Card,4,36.4,Large
T00306,C023,P036,Olive Oil,Pantry,Grocery,2025-12-13,2,7.8,15.6,Premium Shopper,41-60,Bronze,Central,Riverside,Card,4,36.4,Large
T00306,C023,P045,Dish Soap,Household,Non-Food,2025-12-13,2,2.9,5.8,Premium Shopper,41-60,Bronze,Central,Riverside,Card,4,36.4,Large
T00284,C040,P031,Pasta,Pantry,Grocery,2025-12-16,4,1.5,6.0,Premium Shopper,41-60,Not Enrolled,Central,Downtown,Mobile,2,8.7,Small
T00284,C040,P032,Pasta Sauce,Pantry,Grocery,2025-12-16,1,2.7,2.7,Premium Shopper,41-60,Not Enrolled,Central,Downtown,Mobile,2,8.7,Small
T00290,C054,P024,Tea Bags,Beverages,Grocery,2025-12-16,3,3.6,10.8,Premium Shopper,41-60,Gold,North,Downtown,Card,3,20.7,Small
T00290,C054,P035,Sugar,Pantry,Grocery,2025-12-16,1,2.1,2.1,Premium Shopper,41-60,Gold,North,Downtown,Card,3,20.7,Small
T00290,C054,P036,Olive Oil,Pantry,Grocery,2025-12-16,1,7.8,7.8,Premium Shopper,41-60,Gold,North,Downtown,Card,3,20.7,Small
T00286,C023,P008,Whole Milk,Dairy,Fresh Food,2025-12-17,1,2.1,2.1,Premium Shopper,41-60,Bronze,Central,Westgate,Mobile,3,12.8,Small
T00286,C023,P034,Cereal,Pantry,Grocery,2025-12-17,2,3.9,7.8,Premium Shopper,41-60,Bronze,Central,Westgate,Mobile,3,12.8,Small
T00286,C023,P045,Dish Soap,Household,Non-Food,2025-12-17,1,2.9,2.9,Premium Shopper,41-60,Bronze,Central,Westgate,Mobile,3,12.8,Small
T00296,C041,P020,Cola,Beverages,Grocery,2025-12-17,1,1.6,1.6,Young Singles,26-40,Silver,North,Eastpark,Card,3,14.5,Small
T00296,C041,P024,Tea Bags,Beverages,Grocery,2025-12-17,3,3.6,10.8,Young Singles,26-40,Silver,North,Eastpark,Card,3,14.5,Small
T00296,C041,P035,Sugar,Pantry,Grocery,2025-12-17,1,2.1,2.1,Young Singles,26-40,Silver,North,Eastpark,Card,3,14.5,Small
T00281,C056,P023,Coffee Beans,Beverages,Grocery,2025-12-19,4,8.9,35.6,Premium Shopper,41-60,Silver,South,Downtown,Cash,3,44.0,Small
T00281,C056,P044,Paper Towels,Household,Non-Food,2025-12-19,1,5.5,5.5,Premium Shopper,41-60,Silver,South,Downtown,Cash,3,44.0,Small
T00281,C056,P045,Dish Soap,Household,Non-Food,2025-12-19,1,2.9,2.9,Premium Shopper,41-60,Silver,South,Downtown,Cash,3,44.0,Small
T00308,C055,P020,Cola,Beverages,Grocery,2025-12-20,2,1.6,3.2,Student,18-25,Bronze,North,Hilltop,Mobile,4,16.5,Large
T00308,C055,P035,Sugar,Pantry,Grocery,2025-12-20,1,2.1,2.1,Student,18-25,Bronze,North,Hilltop,Mobile,4,16.5,Large
T00308,C055,P040,Frozen Pizza,Frozen,Grocery,2025-12-20,1,5.2,5.2,Student,18-25,Bronze,North,Hilltop,Mobile,4,16.5,Large
T00308,C055,P043,Frozen Fries,Frozen,Grocery,2025-12-20,2,3.0,6.0,Student,18-25,Bronze,North,Hilltop,Mobile,4,16.5,Large
T00310,C046,P023,Coffee Beans,Beverages,Grocery,2025-12-20,3,8.9,26.7,Premium Shopper,41-60,Silver,Central,Downtown,Card,4,41.0,Large
T00310,C046,P024,Tea Bags,Beverages,Grocery,2025-12-20,1,3.6,3.6,Premium Shopper,41-60,Silver,Central,Downtown,Card,4,41.0,Large
T00310,C046,P030,Pretzels,Snacks,Grocery,2025-12-20,1,2.3,2.3,Premium Shopper,41-60,Silver,Central,Downtown,Card,4,41.0,Large
T00310,C046,P035,Sugar,Pantry,Grocery,2025-12-20,4,2.1,8.4,Premium Shopper,41-60,Silver,Central,Downtown,Card,4,41.0,Large
T00291,C035,P032,Pasta Sauce,Pantry,Grocery,2025-12-21,1,2.7,2.7,Senior,60+,Not Enrolled,South,Riverside,Voucher,3,17.7,Small
T00291,C035,P033,Rice,Pantry,Grocery,2025-12-21,2,4.2,8.4,Senior,60+,Not Enrolled,South,Riverside,Voucher,3,17.7,Small
T00291,C035,P050,Hand Soap,Personal Care,Non-Food,2025-12-21,3,2.2,6.6,Senior,60+,Not Enrolled,South,Riverside,Voucher,3,17.7,Small
